enrollment_id,student_id,course_id,term_code,grade_point,grade_letter,completion_status,feedback_rating,hours_per_week,engagement_score
ENR-02033,STU-0099,MAC-COMP-8490,2025S,3.33,B+,completed,5.0,7.4,0.83
ENR-01327,STU-0099,MAC-COMP-8540,2026S,3.8,A,completed,4.0,10.0,0.42
ENR-00845,STU-0100,MAC-COMP-8220,2025F,3.06,B+,completed,5.0,13.8,0.84
ENR-00846,STU-0100,MAC-BU-7700,2025F,3.61,A-,completed,3.0,9.1,0.63
ENR-00847,STU-0100,MAC-BU-7500,2025F,3.98,A+,completed,5.0,10.6,0.78
ENR-01670,STU-0100,MAC-COMP-8790,2025F,3.67,A-,completed,4.0,7.5,0.91
ENR-02458,STU-0100,MAC-COMP-8790,2025F,3.67,A-,completed,4.0,7.5,0.91
ENR-00841,STU-0100,MAC-COMP-8150,2025S,3.19,B+,completed,3.0,11.2,0.55
ENR-00842,STU-0100,MAC-COMP-8250,2025S,3.6,A-,completed,3.0,6.5,0.66
ENR-00843,STU-0100,MAC-COMP-8340,2025S,2.61,B-,completed,3.0,13.6,0.64
ENR-00844,STU-0100,MAC-COMP-8470,2025S,3.0,B+,completed,5.0,13.0,0.68
ENR-00840,STU-0100,MAC-COMP-8110,2025W,2.87,B,completed,3.0,10.8,0.83
ENR-01146,STU-0100,MAC-COMP-8380,2026F,3.33,B+,completed,4.0,7.8,0.69
ENR-01296,STU-0100,MAC-COMP-8500,2026F,3.67,A-,completed,4.0,7.2,0.65
ENR-01451,STU-0100,MAC-COMP-8590,2026F,2.0,C,completed,4.0,11.5,0.48
ENR-01934,STU-0100,MAC-COMP-8380,2026F,3.33,B+,completed,4.0,7.8,0.69
ENR-02084,STU-0100,MAC-COMP-8500,2026F,3.67,A-,completed,4.0,7.2,0.65
ENR-02239,STU-0100,MAC-COMP-8590,2026F,2.0,C,completed,4.0,11.5,0.48
ENR-01571,STU-0100,MAC-COMP-8700,2026S,3.0,B,completed,5.0,11.6,0.64
ENR-00852,STU-0101,MAC-COMP-8110,2024F,2.78,B,completed,4.0,7.0,0.9
ENR-00860,STU-0101,MAC-BU-7700,2025F,2.41,B-,completed,3.0,13.2,0.5
ENR-01117,STU-0101,MAC-COMP-8207,2025F,2.67,B-,completed,4.0,9.6,0.59
ENR-01226,STU-0101,MAC-COMP-8490,2025F,3.33,B+,completed,3.0,13.0,0.71
ENR-01553,STU-0101,MAC-COMP-8700,2025F,3.0,B,completed,4.0,8.7,0.5
ENR-01905,STU-0101,MAC-COMP-8207,2025F,2.67,B-,completed,4.0,9.6,0.59
ENR-02014,STU-0101,MAC-COMP-8490,2025F,3.33,B+,completed,3.0,13.0,0.71
ENR-02341,STU-0101,MAC-COMP-8700,2025F,3.0,B,completed,4.0,8.7,0.5
ENR-00857,STU-0101,MAC-COMP-8470,2025S,3.99,A+,completed,3.0,8.0,0.62
ENR-00858,STU-0101,MAC-BU-7600,2025S,3.04,B+,completed,4.0,7.1,0.53
ENR-00859,STU-0101,MAC-BU-7500,2025S,2.54,B-,completed,5.0,12.8,0.71
ENR-01159,STU-0101,MAC-COMP-8380,2025S,3.33,B+,completed,4.0,12.1,0.5
ENR-01947,STU-0101,MAC-COMP-8380,2025S,3.33,B+,completed,4.0,12.1,0.5
ENR-00853,STU-0101,MAC-COMP-8220,2025W,3.21,B+,completed,4.0,13.8,0.82
ENR-00854,STU-0101,MAC-COMP-8340,2025W,3.49,A-,completed,4.0,11.7,0.61
ENR-00855,STU-0101,MAC-COMP-8250,2025W,3.31,A-,completed,4.0,8.1,0.68
ENR-00869,STU-0102,MAC-COMP-8250,2025F,3.32,A-,completed,5.0,8.3,0.52
ENR-00870,STU-0102,MAC-BU-7500,2025F,3.29,B+,completed,5.0,12.8,0.57
ENR-00871,STU-0102,MAC-BU-7700,2025F,3.63,A-,completed,5.0,6.2,0.72
ENR-00865,STU-0102,MAC-COMP-8150,2025S,3.23,B+,completed,3.0,7.6,0.52
ENR-00866,STU-0102,MAC-COMP-8340,2025S,2.94,B,completed,3.0,10.1,0.49
ENR-00867,STU-0102,MAC-COMP-8220,2025S,2.57,B-,completed,3.0,13.7,0.67
ENR-00868,STU-0102,MAC-COMP-8470,2025S,3.09,B+,completed,4.0,13.2,0.69
ENR-01067,STU-0102,MAC-COMP-8130,2025S,3.8,A,completed,3.0,12.8,0.44
ENR-01738,STU-0102,MAC-BU-8130,2025S,3.67,A-,completed,3.0,9.9,0.66
ENR-01855,STU-0102,MAC-COMP-8130,2025S,3.8,A,completed,3.0,12.8,0.44
ENR-02526,STU-0102,MAC-BU-8130,2025S,3.67,A-,completed,3.0,9.9,0.66
ENR-00864,STU-0102,MAC-COMP-8110,2025W,2.98,B,completed,5.0,8.3,0.76
ENR-01444,STU-0102,MAC-COMP-8590,2026F,2.67,B-,completed,5.0,9.2,0.68
ENR-02232,STU-0102,MAC-COMP-8590,2026F,2.67,B-,completed,5.0,9.2,0.68
ENR-00876,STU-0103,MAC-COMP-8110,2024F,3.08,B+,completed,5.0,10.8,0.76
ENR-01596,STU-0103,MAC-COMP-8740,2025F,3.33,B+,completed,4.0,12.7,0.54
ENR-02384,STU-0103,MAC-COMP-8740,2025F,3.33,B+,completed,4.0,12.7,0.54
ENR-01237,STU-0103,MAC-COMP-8490,2025S,3.8,A,completed,4.0,9.5,0.65
ENR-02025,STU-0103,MAC-COMP-8490,2025S,3.8,A,completed,4.0,9.5,0.65
ENR-00877,STU-0103,MAC-COMP-8150,2025W,3.21,B+,completed,3.0,7.3,0.48
ENR-00878,STU-0103,MAC-COMP-8250,2025W,3.93,A+,completed,5.0,10.0,0.46
ENR-00879,STU-0103,MAC-COMP-8340,2025W,2.87,B,completed,4.0,13.3,0.63
ENR-00880,STU-0103,MAC-COMP-8220,2025W,3.32,A-,completed,4.0,8.2,0.7
ENR-01315,STU-0103,MAC-COMP-8500,2026F,3.0,B,completed,5.0,13.5,0.48
ENR-02103,STU-0103,MAC-COMP-8500,2026F,3.0,B,completed,5.0,13.5,0.48
ENR-01548,STU-0103,MAC-COMP-8700,2026S,3.0,B,completed,3.0,8.8,0.86
ENR-02336,STU-0103,MAC-COMP-8700,2026S,3.0,B,completed,3.0,8.8,0.86
ENR-00881,STU-0104,MAC-COMP-8110,2025F,3.17,B+,completed,5.0,6.7,0.84
ENR-01144,STU-0104,MAC-COMP-8380,2025S,3.8,A,completed,5.0,10.6,0.78
ENR-01308,STU-0104,MAC-COMP-8500,2025S,3.8,A,completed,4.0,7.0,0.57
ENR-01932,STU-0104,MAC-COMP-8380,2025S,3.8,A,completed,5.0,10.6,0.78
ENR-02096,STU-0104,MAC-COMP-8500,2025S,3.8,A,completed,4.0,7.0,0.57
ENR-01049,STU-0104,MAC-COMP-8130,2026F,3.33,B+,completed,3.0,7.3,0.69
ENR-01252,STU-0104,MAC-COMP-8490,2026F,3.33,B+,completed,3.0,11.2,0.58
ENR-01388,STU-0104,MAC-COMP-8570,2026F,2.67,B-,completed,5.0,13.6,0.88
ENR-01837,STU-0104,MAC-COMP-8130,2026F,3.33,B+,completed,3.0,7.3,0.69
ENR-02040,STU-0104,MAC-COMP-8490,2026F,3.33,B+,completed,3.0,11.2,0.58
ENR-02176,STU-0104,MAC-COMP-8570,2026F,2.67,B-,completed,5.0,13.6,0.88
ENR-00887,STU-0104,MAC-BU-7700,2026S,2.71,B,completed,5.0,8.7,0.91
ENR-00888,STU-0104,MAC-BU-7500,2026S,3.3,A-,completed,4.0,11.5,0.67
ENR-01679,STU-0104,MAC-BU-8120,2026S,4.0,A+,completed,3.0,12.5,0.69
ENR-02467,STU-0104,MAC-BU-8120,2026S,4.0,A+,completed,3.0,12.5,0.69
ENR-00882,STU-0104,MAC-COMP-8250,2026W,3.27,B+,completed,4.0,13.6,0.75
ENR-00890,STU-0105,MAC-COMP-8110,2024F,3.38,A-,completed,5.0,11.7,0.86
ENR-01414,STU-0105,MAC-COMP-8590,2025F,2.67,B-,completed,4.0,7.7,0.88
ENR-02202,STU-0105,MAC-COMP-8590,2025F,2.67,B-,completed,4.0,7.7,0.88
ENR-01168,STU-0105,MAC-COMP-8390,2025S,3.33,B+,completed,5.0,8.3,0.56
ENR-01357,STU-0105,MAC-COMP-8540,2025S,3.8,A,completed,4.0,6.1,0.71
ENR-01956,STU-0105,MAC-COMP-8390,2025S,3.33,B+,completed,5.0,8.3,0.56
ENR-02145,STU-0105,MAC-COMP-8540,2025S,3.8,A,completed,4.0,6.1,0.71
ENR-00893,STU-0105,MAC-COMP-8150,2025W,2.71,B,completed,4.0,13.8,0.74
ENR-00894,STU-0105,MAC-COMP-8470,2025W,3.76,A,completed,4.0,6.5,0.5
ENR-01396,STU-0105,MAC-COMP-8570,2026F,3.33,B+,completed,4.0,11.8,0.71
ENR-00895,STU-0106,MAC-COMP-8110,2025F,3.06,B+,completed,5.0,12.7,0.84
ENR-01277,STU-0106,MAC-COMP-8500,2026F,3.33,B+,completed,4.0,10.1,0.94
ENR-01800,STU-0106,MAC-BU-8140,2026F,3.8,A,completed,3.0,8.3,0.75
ENR-02065,STU-0106,MAC-COMP-8500,2026F,3.33,B+,completed,4.0,10.1,0.94
ENR-02588,STU-0106,MAC-BU-8140,2026F,3.8,A,completed,3.0,8.3,0.75
ENR-00900,STU-0106,MAC-COMP-8150,2026S,2.89,B,completed,4.0,12.8,0.95
ENR-00903,STU-0106,MAC-COMP-8890,2026S,2.96,B,completed,3.0,13.9,0.88
ENR-01063,STU-0106,MAC-COMP-8130,2026S,3.0,B,completed,5.0,8.3,0.78
ENR-01321,STU-0106,MAC-COMP-8540,2026S,3.0,B,completed,4.0,10.8,0.86
ENR-01394,STU-0106,MAC-COMP-8570,2026S,3.0,B,completed,3.0,12.8,0.45
ENR-01851,STU-0106,MAC-COMP-8130,2026S,3.0,B,completed,5.0,8.3,0.78
ENR-02109,STU-0106,MAC-COMP-8540,2026S,3.0,B,completed,4.0,10.8,0.86
ENR-02182,STU-0106,MAC-COMP-8570,2026S,3.0,B,completed,3.0,12.8,0.45
ENR-00909,STU-0107,MAC-COMP-8250,2025F,3.66,A-,completed,3.0,7.3,0.86
ENR-00910,STU-0107,MAC-COMP-8150,2025F,3.31,A-,completed,4.0,8.9,0.47
ENR-00911,STU-0107,MAC-COMP-8470,2025F,3.56,A-,completed,4.0,8.2,0.67
ENR-00906,STU-0107,MAC-COMP-8220,2025S,2.94,B,completed,3.0,8.2,0.88
ENR-00907,STU-0107,MAC-COMP-8340,2025S,2.92,B,completed,4.0,9.1,0.46
ENR-00904,STU-0107,MAC-COMP-8110,2025W,3.5,A-,completed,4.0,8.4,0.89
ENR-01496,STU-0107,MAC-COMP-8610,2026F,3.8,A,completed,3.0,11.5,0.87
ENR-01725,STU-0107,MAC-BU-8130,2026F,3.8,A,completed,3.0,11.5,0.82
ENR-02284,STU-0107,MAC-COMP-8610,2026F,3.8,A,completed,3.0,11.5,0.87
ENR-02513,STU-0107,MAC-BU-8130,2026F,3.8,A,completed,3.0,11.5,0.82
ENR-01059,STU-0107,MAC-COMP-8130,2026S,3.33,B+,completed,5.0,8.0,0.91
ENR-01104,STU-0107,MAC-COMP-8207,2026S,2.67,B-,completed,5.0,12.6,0.7
ENR-01266,STU-0107,MAC-COMP-8500,2026S,3.0,B,completed,4.0,6.7,0.9
ENR-01847,STU-0107,MAC-COMP-8130,2026S,3.33,B+,completed,5.0,8.0,0.91
ENR-00921,STU-0108,MAC-COMP-8150,2025F,3.45,A-,completed,4.0,9.5,0.71
ENR-00924,STU-0108,MAC-COMP-8890,2025F,3.13,B+,completed,3.0,6.4,0.85
ENR-01044,STU-0108,MAC-COMP-8130,2025F,3.33,B+,completed,5.0,10.1,0.46
ENR-01097,STU-0108,MAC-COMP-8207,2025F,4.0,A+,completed,4.0,12.5,0.48
ENR-01392,STU-0108,MAC-COMP-8570,2025F,3.33,B+,completed,4.0,12.4,0.9
ENR-01832,STU-0108,MAC-COMP-8130,2025F,3.33,B+,completed,5.0,10.1,0.46
ENR-01885,STU-0108,MAC-COMP-8207,2025F,4.0,A+,completed,4.0,12.5,0.48
ENR-02180,STU-0108,MAC-COMP-8570,2025F,3.33,B+,completed,4.0,12.4,0.9
ENR-00917,STU-0108,MAC-COMP-8470,2025S,3.74,A,completed,3.0,13.6,0.72
ENR-00918,STU-0108,MAC-COMP-8220,2025S,3.45,A-,completed,3.0,11.5,0.68
ENR-00919,STU-0108,MAC-COMP-8250,2025S,3.78,A,completed,4.0,6.1,0.58
ENR-00920,STU-0108,MAC-COMP-8340,2025S,3.08,B+,completed,5.0,13.3,0.69
ENR-00916,STU-0108,MAC-COMP-8110,2025W,2.75,B,completed,4.0,12.5,0.88
ENR-00926,STU-0109,MAC-COMP-8110,2025S,2.63,B-,completed,3.0,8.6,0.57
ENR-00927,STU-0109,MAC-BU-7700,2025S,2.79,B,completed,4.0,7.8,0.83
ENR-00928,STU-0109,MAC-BU-7600,2025S,3.9,A+,completed,5.0,12.9,0.58
ENR-00929,STU-0109,MAC-BU-7500,2025S,3.51,A-,completed,5.0,12.4,0.79
ENR-01538,STU-0109,MAC-COMP-8640,2025S,3.67,A-,completed,3.0,6.5,0.83
ENR-02326,STU-0109,MAC-COMP-8640,2025S,3.67,A-,completed,3.0,6.5,0.83
ENR-01651,STU-0109,MAC-COMP-8790,2026F,4.0,A+,completed,5.0,9.0,0.6
ENR-02439,STU-0109,MAC-COMP-8790,2026F,4.0,A+,completed,5.0,9.0,0.6
ENR-01055,STU-0109,MAC-COMP-8130,2026S,3.33,B+,completed,3.0,7.9,0.66
ENR-01086,STU-0109,MAC-COMP-8207,2026S,4.0,A+,completed,4.0,13.2,0.5
ENR-01231,STU-0109,MAC-COMP-8490,2026S,3.67,A-,completed,5.0,9.9,0.64
ENR-01412,STU-0109,MAC-COMP-8590,2026S,3.8,A,completed,4.0,6.4,0.41
ENR-01843,STU-0109,MAC-COMP-8130,2026S,3.33,B+,completed,3.0,7.9,0.66
ENR-01874,STU-0109,MAC-COMP-8207,2026S,4.0,A+,completed,4.0,13.2,0.5
ENR-02019,STU-0109,MAC-COMP-8490,2026S,3.67,A-,completed,5.0,9.9,0.64
ENR-00939,STU-0110,MAC-COMP-8250,2025F,3.03,B+,completed,5.0,12.2,0.93
ENR-00941,STU-0110,MAC-COMP-8220,2025F,3.53,A-,completed,5.0,11.5,0.74
ENR-01655,STU-0110,MAC-COMP-8790,2025F,3.67,A-,completed,5.0,13.8,0.77
ENR-01694,STU-0110,MAC-BU-8120,2025F,3.8,A,completed,5.0,10.2,0.83
ENR-02443,STU-0110,MAC-COMP-8790,2025F,3.67,A-,completed,5.0,13.8,0.77
ENR-02482,STU-0110,MAC-BU-8120,2025F,3.8,A,completed,5.0,10.2,0.83
ENR-00935,STU-0110,MAC-COMP-8110,2025S,3.27,B+,completed,5.0,8.0,0.5
ENR-00936,STU-0110,MAC-BU-7500,2025S,3.57,A-,completed,5.0,12.2,0.68
ENR-00937,STU-0110,MAC-BU-7700,2025S,3.42,A-,completed,3.0,11.2,0.69
ENR-00938,STU-0110,MAC-BU-7600,2025S,3.32,A-,completed,5.0,12.3,0.6
ENR-01081,STU-0110,MAC-COMP-8207,2025S,3.67,A-,completed,3.0,11.3,0.62
ENR-01150,STU-0110,MAC-COMP-8380,2025S,3.33,B+,completed,3.0,9.3,0.78
ENR-01869,STU-0110,MAC-COMP-8207,2025S,3.67,A-,completed,3.0,11.3,0.62
ENR-01938,STU-0110,MAC-COMP-8380,2025S,3.33,B+,completed,3.0,9.3,0.78
ENR-00943,STU-0111,MAC-COMP-8110,2025F,3.0,B+,completed,3.0,12.2,0.66
ENR-01407,STU-0111,MAC-COMP-8570,2025F,3.8,A,completed,5.0,7.1,0.7
ENR-02195,STU-0111,MAC-COMP-8570,2025F,3.8,A,completed,5.0,7.1,0.7
ENR-01322,STU-0111,MAC-COMP-8540,2025S,2.67,B-,completed,5.0,12.8,0.64
ENR-02110,STU-0111,MAC-COMP-8540,2025S,2.67,B-,completed,5.0,12.8,0.64
ENR-00948,STU-0111,MAC-COMP-8470,2026S,3.78,A,completed,5.0,8.9,0.51
ENR-01743,STU-0111,MAC-BU-8130,2026S,3.0,B,completed,5.0,12.9,0.49
ENR-02531,STU-0111,MAC-BU-8130,2026S,3.0,B,completed,5.0,12.9,0.49
ENR-00944,STU-0111,MAC-COMP-8150,2026W,3.53,A-,completed,4.0,7.3,0.77
ENR-00952,STU-0112,MAC-COMP-8110,2024F,4.0,A+,completed,5.0,10.8,0.63
ENR-01069,STU-0112,MAC-COMP-8130,2025S,3.33,B+,completed,4.0,9.4,0.72
ENR-01497,STU-0112,MAC-COMP-8610,2025S,2.33,C+,completed,4.0,10.7,0.61
ENR-01857,STU-0112,MAC-COMP-8130,2025S,3.33,B+,completed,4.0,9.4,0.72
ENR-02285,STU-0112,MAC-COMP-8610,2025S,2.33,C+,completed,4.0,10.7,0.61
ENR-00954,STU-0112,MAC-COMP-8470,2025W,3.02,B+,completed,4.0,12.2,0.85
ENR-00955,STU-0112,MAC-COMP-8220,2025W,3.67,A-,completed,5.0,12.2,0.73
ENR-00956,STU-0112,MAC-COMP-8250,2025W,3.46,A-,completed,4.0,6.6,0.75
ENR-01576,STU-0112,MAC-COMP-8700,2026F,3.67,A-,completed,5.0,9.8,0.45
ENR-01741,STU-0112,MAC-BU-8130,2026F,3.33,B+,completed,3.0,13.7,0.73
ENR-02364,STU-0112,MAC-COMP-8700,2026F,3.67,A-,completed,5.0,9.8,0.45
ENR-00957,STU-0113,MAC-COMP-8110,2024F,4.0,A+,completed,4.0,9.4,0.69
ENR-01236,STU-0113,MAC-COMP-8490,2025F,3.0,B,completed,3.0,10.0,0.86
ENR-01337,STU-0113,MAC-COMP-8540,2025F,3.8,A,completed,5.0,6.2,0.57
ENR-02024,STU-0113,MAC-COMP-8490,2025F,3.0,B,completed,3.0,10.0,0.86
ENR-02125,STU-0113,MAC-COMP-8540,2025F,3.8,A,completed,5.0,6.2,0.57
ENR-00962,STU-0113,MAC-COMP-8340,2025S,3.14,B+,completed,3.0,13.4,0.89
ENR-00964,STU-0113,MAC-BU-7600,2025S,3.17,B+,completed,3.0,13.9,0.46
ENR-01584,STU-0113,MAC-COMP-8740,2025S,3.33,B+,completed,3.0,9.3,0.48
ENR-02372,STU-0113,MAC-COMP-8740,2025S,3.33,B+,completed,3.0,9.3,0.48
ENR-00958,STU-0113,MAC-COMP-8250,2025W,3.39,A-,completed,5.0,7.1,0.56
ENR-00959,STU-0113,MAC-COMP-8150,2025W,3.6,A-,completed,3.0,9.2,0.78
ENR-00966,STU-0114,MAC-COMP-8110,2025F,3.59,A-,completed,3.0,8.5,0.6
ENR-01689,STU-0114,MAC-BU-8120,2025S,3.33,B+,completed,4.0,7.5,0.5
ENR-02477,STU-0114,MAC-BU-8120,2025S,3.33,B+,completed,4.0,7.5,0.5
ENR-01772,STU-0114,MAC-BU-8130,2026F,2.33,C+,completed,4.0,13.3,0.59
ENR-02560,STU-0114,MAC-BU-8130,2026F,2.33,C+,completed,4.0,13.3,0.59
ENR-00968,STU-0114,MAC-COMP-8150,2026W,3.57,A-,completed,3.0,12.4,0.8
ENR-00971,STU-0115,MAC-COMP-8110,2025F,3.29,B+,completed,4.0,8.1,0.69
ENR-01179,STU-0115,MAC-COMP-8390,2025F,2.0,C,completed,5.0,11.0,0.91
ENR-01498,STU-0115,MAC-COMP-8610,2025F,3.33,B+,completed,5.0,8.2,0.45
ENR-01624,STU-0115,MAC-COMP-8740,2025F,3.33,B+,completed,3.0,8.5,0.43
ENR-01967,STU-0115,MAC-COMP-8390,2025F,2.0,C,completed,5.0,11.0,0.91
ENR-02286,STU-0115,MAC-COMP-8610,2025F,3.33,B+,completed,5.0,8.2,0.45
ENR-02412,STU-0115,MAC-COMP-8740,2025F,3.33,B+,completed,3.0,8.5,0.43
ENR-01098,STU-0115,MAC-COMP-8207,2025S,3.33,B+,completed,5.0,9.6,0.89
ENR-01729,STU-0115,MAC-BU-8130,2025S,3.0,B,completed,4.0,11.3,0.68
ENR-01886,STU-0115,MAC-COMP-8207,2025S,3.33,B+,completed,5.0,9.6,0.89
ENR-02517,STU-0115,MAC-BU-8130,2025S,3.0,B,completed,4.0,11.3,0.68
ENR-00979,STU-0115,MAC-COMP-8890,2026S,3.19,B+,completed,5.0,13.6,0.69
ENR-01813,STU-0115,MAC-BU-8140,2026S,3.67,A-,completed,4.0,10.2,0.75
ENR-02601,STU-0115,MAC-BU-8140,2026S,3.67,A-,completed,4.0,10.2,0.75
ENR-00985,STU-0116,MAC-COMP-8470,2025F,3.38,A-,completed,4.0,6.8,0.47
ENR-00986,STU-0116,MAC-BU-7700,2025F,2.95,B,completed,4.0,6.6,0.56
ENR-00987,STU-0116,MAC-BU-7600,2025F,3.23,B+,completed,4.0,12.6,0.57
ENR-01443,STU-0116,MAC-COMP-8590,2025F,3.8,A,completed,5.0,11.7,0.83
ENR-02231,STU-0116,MAC-COMP-8590,2025F,3.8,A,completed,5.0,11.7,0.83
ENR-00981,STU-0116,MAC-COMP-8250,2025S,3.23,B+,completed,5.0,6.9,0.62
ENR-00982,STU-0116,MAC-COMP-8150,2025S,3.87,A,completed,5.0,8.4,0.49
ENR-00983,STU-0116,MAC-COMP-8340,2025S,2.64,B-,completed,3.0,11.2,0.52
ENR-00984,STU-0116,MAC-COMP-8220,2025S,2.89,B,completed,4.0,11.2,0.82
ENR-00980,STU-0116,MAC-COMP-8110,2025W,2.72,B,completed,3.0,9.4,0.82
ENR-01212,STU-0116,MAC-COMP-8490,2026F,3.33,B+,completed,4.0,11.7,0.61
ENR-01325,STU-0116,MAC-COMP-8540,2026F,2.33,C+,completed,4.0,11.4,0.47
ENR-02000,STU-0116,MAC-COMP-8490,2026F,3.33,B+,completed,4.0,11.7,0.61
ENR-02113,STU-0116,MAC-COMP-8540,2026F,2.33,C+,completed,4.0,11.4,0.47
ENR-01611,STU-0116,MAC-COMP-8740,2026S,3.0,B,completed,5.0,11.3,0.77
ENR-00992,STU-0117,MAC-COMP-8110,2025F,3.03,B+,completed,3.0,8.8,0.49
ENR-01060,STU-0117,MAC-COMP-8130,2025S,4.0,A+,completed,3.0,11.2,0.7
ENR-01848,STU-0117,MAC-COMP-8130,2025S,4.0,A+,completed,3.0,11.2,0.7
ENR-01784,STU-0117,MAC-BU-8140,2026F,3.33,B+,completed,5.0,7.0,0.69
ENR-02572,STU-0117,MAC-BU-8140,2026F,3.33,B+,completed,5.0,7.0,0.69
ENR-00999,STU-0117,MAC-BU-7500,2026S,3.09,B+,completed,3.0,8.9,0.89
ENR-00993,STU-0117,MAC-COMP-8340,2026W,3.8,A,completed,5.0,6.9,0.49
ENR-00994,STU-0117,MAC-COMP-8150,2026W,3.19,B+,completed,3.0,12.3,0.63
ENR-00995,STU-0117,MAC-COMP-8470,2026W,3.03,B+,completed,5.0,13.2,0.91
ENR-01001,STU-0118,MAC-COMP-8110,2025F,3.48,A-,completed,5.0,6.3,0.77
ENR-01191,STU-0118,MAC-COMP-8390,2025F,3.33,B+,completed,5.0,10.9,0.59
ENR-01230,STU-0118,MAC-COMP-8490,2025F,3.8,A,completed,4.0,12.0,0.43
ENR-01493,STU-0118,MAC-COMP-8610,2025F,2.67,B-,completed,5.0,9.1,0.85
ENR-01979,STU-0118,MAC-COMP-8390,2025F,3.33,B+,completed,5.0,10.9,0.59
ENR-02018,STU-0118,MAC-COMP-8490,2025F,3.8,A,completed,4.0,12.0,0.43
ENR-02281,STU-0118,MAC-COMP-8610,2025F,2.67,B-,completed,5.0,9.1,0.85
ENR-01510,STU-0118,MAC-COMP-8640,2025S,3.33,B+,completed,4.0,8.7,0.64
ENR-02298,STU-0118,MAC-COMP-8640,2025S,3.33,B+,completed,4.0,8.7,0.64
ENR-01128,STU-0118,MAC-COMP-8207,2026F,3.33,B+,completed,4.0,11.2,0.41
ENR-01916,STU-0118,MAC-COMP-8207,2026F,3.33,B+,completed,4.0,11.2,0.41
ENR-01333,STU-0118,MAC-COMP-8540,2026S,2.33,C+,completed,5.0,8.1,0.76
ENR-01557,STU-0118,MAC-COMP-8700,2026S,2.33,C+,completed,5.0,11.2,0.5
ENR-02121,STU-0118,MAC-COMP-8540,2026S,2.33,C+,completed,5.0,8.1,0.76
ENR-01043,STU-0119,MAC-COMP-8130,2025F,2.67,B-,completed,4.0,9.6,0.92
ENR-01831,STU-0119,MAC-COMP-8130,2025F,2.67,B-,completed,4.0,9.6,0.92
ENR-01123,STU-0119,MAC-COMP-8207,2025S,3.67,A-,completed,5.0,12.2,0.49
ENR-01446,STU-0119,MAC-COMP-8590,2025S,3.0,B,completed,3.0,6.9,0.54
ENR-01911,STU-0119,MAC-COMP-8207,2025S,3.67,A-,completed,5.0,12.2,0.49
ENR-02234,STU-0119,MAC-COMP-8590,2025S,3.0,B,completed,3.0,6.9,0.54
ENR-01014,STU-0119,MAC-COMP-8470,2026F,3.77,A,completed,5.0,6.2,0.59
ENR-01016,STU-0119,MAC-COMP-8720,2026F,3.21,B+,completed,5.0,12.8,0.68
ENR-01483,STU-0119,MAC-COMP-8610,2026F,2.67,B-,completed,3.0,12.8,0.83
ENR-02271,STU-0119,MAC-COMP-8610,2026F,2.67,B-,completed,3.0,12.8,0.83
ENR-01011,STU-0119,MAC-COMP-8220,2026S,2.5,B-,completed,3.0,9.8,0.52
ENR-01012,STU-0119,MAC-COMP-8340,2026S,3.53,A-,completed,3.0,12.7,0.57
ENR-01013,STU-0119,MAC-COMP-8250,2026S,3.18,B+,completed,4.0,13.6,0.81
ENR-01210,STU-0119,MAC-COMP-8490,2026S,2.67,B-,completed,3.0,11.5,0.67
ENR-01018,STU-0120,MAC-COMP-8110,2024F,3.6,A-,completed,4.0,10.2,0.73
ENR-01137,STU-0120,MAC-COMP-8380,2025F,2.33,C+,completed,5.0,8.5,0.81
ENR-01925,STU-0120,MAC-COMP-8380,2025F,2.33,C+,completed,5.0,8.5,0.81
ENR-01023,STU-0120,MAC-COMP-8340,2025S,3.24,B+,completed,4.0,6.5,0.68
ENR-01025,STU-0120,MAC-BU-7700,2025S,4.0,A+,completed,3.0,12.8,0.69
ENR-01026,STU-0120,MAC-COMP-8890,2025S,2.97,B,completed,4.0,12.3,0.68
ENR-01019,STU-0120,MAC-COMP-8220,2025W,3.2,B+,completed,5.0,6.9,0.88
ENR-01020,STU-0120,MAC-COMP-8250,2025W,3.48,A-,completed,3.0,8.1,0.6
ENR-01021,STU-0120,MAC-COMP-8150,2025W,3.17,B+,completed,5.0,13.0,0.76
ENR-01022,STU-0120,MAC-COMP-8470,2025W,3.99,A+,completed,3.0,12.9,0.58
ENR-01431,STU-0120,MAC-COMP-8590,2026F,3.8,A,completed,4.0,10.2,0.78
ENR-02219,STU-0120,MAC-COMP-8590,2026F,3.8,A,completed,4.0,10.2,0.78
ENR-01222,STU-0120,MAC-COMP-8490,2026S,3.0,B,completed,4.0,7.8,0.46
ENR-01459,STU-0120,MAC-COMP-8610,2026S,3.67,A-,completed,3.0,9.3,0.48
ENR-02010,STU-0120,MAC-COMP-8490,2026S,3.0,B,completed,4.0,7.8,0.46
